id,PitNextLap
439140,0.0061828687978602
439141,0.018682035587832
439142,0.0068317993623133
439143,0.3001359658825744
439144,0.8162619113946045
439145,0.3747836957602726
439146,0.0011629028602949
439147,0.0051191108663091
439148,0.0110661837565229
439149,0.0028135991774755
439150,0.8153024856123391
439151,0.0055525300609745
439152,0.0196779613891846
439153,0.0010187793713222
439154,0.001672628650683
439155,0.9664540451510238
439156,0.0033280843468762
439157,0.0162638144238631
439158,0.0102202290966887
439159,0.3097032220904274
439160,0.5585159625343437
439161,0.0023371793585021
439162,0.0077291346313623
439163,0.9094129977918244
439164,0.7991414700111732
439165,0.0007891178005857
439166,0.0016758754804124
439167,0.0006703396406226
439168,0.0019491141149899
439169,0.0058295760060637
439170,0.0017163633078055
439171,0.7882778920625175
439172,0.0006496029849718
439173,0.4839313856064476
439174,0.6206552177509155
439175,0.973387961425428
439176,0.0406184472839461
439177,0.011881790636672
439178,0.0002407096507888
439179,0.001725521030593
439180,0.471732449408155
439181,0.3882579421402324
439182,0.0096650689671161
439183,0.0091713976582701
439184,0.0519063029863589
439185,0.0046545646554538
439186,0.0017181138484375
439187,0.002155427442587
439188,0.0055824308232525
439189,0.0010573992569639
439190,0.0016778490904135
439191,0.6642562684163437
439192,0.0036791665286253
439193,0.0167307421844023
439194,0.0053872236902353
439195,0.0041519733221998
439196,0.0221031152205713
439197,0.0208072998431941
439198,0.0025935731424314
439199,0.8172979841646958
439200,0.0038795482508936
439201,0.8002704773194694
439202,0.0090018235343805
439203,0.0013901542253265
439204,0.000415028873328
439205,0.0005507279499876
439206,0.9757651212374192
439207,0.004663954619774
439208,0.0067233592590695
439209,0.0064594823760848
439210,0.0466016078493429
439211,0.0332999057025643
439212,0.0048671099294077
439213,0.006909281974714
439214,0.0215831250332583
439215,0.0013145246750587
439216,0.0010655264294884
439217,0.3680101699423485
439218,0.001752610066676
439219,0.9582767585414864
439220,0.0151996536854177
439221,0.4938987061940132
439222,0.000925812782513
439223,0.0199850979872972
439224,0.7741843009258957
439225,0.0176323373499697
439226,0.939692946866153
439227,0.0042583023937101
439228,0.0237047750158532
439229,0.1544429951093452
439230,0.5081677158061944
439231,0.0072168015092511
439232,0.0018850642416289
439233,0.0068473155281338
439234,0.0447733940982907
439235,0.001896425906328
439236,0.1782816781002377
439237,0.909605593179268
439238,0.8426604897799354
439239,0.7373071549835465
439240,0.0111791871815375
439241,0.0011567402432233
439242,0.0041899135491564
439243,0.0004186102554466
439244,0.0026937522714966
439245,0.7571995341242843
439246,0.0007649928884802
439247,0.8808617843168518
439248,0.0025519888777849
439249,0.0018777832846319
439250,0.0042146644612437
439251,0.3375150926408615
439252,0.2781542213888489
439253,0.0012491536468727
439254,0.010042962228926
439255,0.0047285003508977
439256,0.027737164252288
439257,0.0351507654678668
439258,0.0006001043381592
439259,0.0048080020296033
439260,0.0003378780678664
439261,0.0227811550636118
439262,0.1878873550538126
439263,0.0008199374451153
439264,0.9419200796539992
439265,0.1994491225255784
439266,0.0051266886005072
439267,0.016398910776534
439268,0.0066288059692098
439269,0.0003249463016396
439270,0.036938156166419
439271,0.0006830630733366
439272,0.0066956895989762
439273,0.1245393916477501
439274,0.0313179213235231
439275,0.7812133144667801
439276,0.0014716317612768
439277,0.3729013415839584
439278,0.3065921372871662
439279,0.0055319134357526
439280,0.0011873350899059
439281,0.0020038930149344
439282,0.6384847988557205
439283,0.0052317509084092
439284,0.0078279155948275
439285,0.010744813998148
439286,0.0012055676210362
439287,0.0013051596358889
439288,0.3152703640196533
439289,0.0003358602793335
439290,0.0015287418513053
439291,0.0070011233002184
439292,0.0164258913986791
439293,0.0021322434385625
439294,0.8978645443233185
439295,0.9762643949023324
439296,0.0614616530487626
439297,0.9074305699455644
439298,0.0026710529804382
439299,0.042289056966452
439300,0.5510903870768624
439301,0.001014942974589
439302,0.0070430980682718
439303,0.0009350891252527
439304,0.0121646313288471
439305,0.7403880252999191
439306,0.8828013218035851
439307,0.8594560718780442
439308,0.0005461928248109
439309,0.0011526941109113
439310,0.0080728538537927
439311,0.0095644400478067
439312,0.000874857185787
439313,0.0123615809871955
439314,0.0375634465544635
439315,0.0084162306839304
439316,0.0068750618464418
439317,0.0130671120563522
439318,0.0075627728326638
439319,0.0003582585680809
439320,0.0096626451194923
439321,0.8151081534979592
439322,0.4069978242951591
439323,0.0288362188549599
439324,0.0069241882485386
439325,0.0006765180026651
439326,0.0013149241138287
439327,0.0065892632817647
439328,0.0054302469378886
439329,0.0055756540803773
439330,0.0074352506234206
439331,0.0015283365524441
439332,0.9646840550924644
439333,0.0231239618601178
439334,0.0056490826368426
439335,0.0005475845181135
439336,0.8137608721941986
439337,0.0002713454707039
439338,0.0171587176449931
439339,0.1206276884344894
439340,0.8297425015637665
439341,0.0648077715401245
439342,0.8827442841429558
439343,0.013293787603686
439344,0.0131019053470913
439345,0.972690711429982
439346,0.7936543018854828
439347,0.7392675846581779
439348,0.621435357143158
439349,0.0020754884547743
439350,0.0007762840780442
439351,0.7715843168440323
439352,0.2518135511689517
439353,0.4997408101331504
439354,0.0005651739001219
439355,0.1563572578012121
439356,0.5334582100693703
439357,0.0085271322944988
439358,0.0006147970435266
439359,0.5149848950768471
439360,0.0049678851507848
439361,0.0004444247202491
439362,0.0028616987407424
439363,0.9015529990786552
439364,0.0026196538378053
439365,0.0006048705914053
439366,0.0102797808631707
439367,0.5555285830887908
439368,0.0070947344471277
439369,0.0126975866848963
439370,0.0248917444100983
439371,0.8889255690308678
439372,0.8161398420393859
439373,0.3270413822642368
439374,0.8561451990446473
439375,0.0052600529873648
439376,0.4904372047802948
439377,0.2092723107261695
439378,0.0007873812999424
439379,0.0155804992396611
439380,0.71735823189347
439381,0.0018045391531551
439382,0.0497240084626589
439383,0.5805982047219505
439384,0.0281451608061523
439385,0.4802256977749481
439386,0.0316093987610163
439387,0.0018620207426808
439388,0.8293143532946091
439389,0.0129058972900231
439390,0.238425719937289
439391,0.3597606330500206
439392,0.0047759005285981
439393,0.8454037915713577
439394,0.1936380422230524
439395,0.0197656603277
439396,0.0025880730491123
439397,0.083148111789988
439398,0.093658011207071
439399,0.0047894341483223
439400,0.0002713605412893
439401,0.5535835661899986
439402,0.0012888310004047
439403,0.083978354340108
439404,0.0014950626971098
439405,0.7863170396265259
439406,0.0189832166934914
439407,0.000427070287569
439408,0.0004735823461619
439409,0.9836423860060738
439410,0.005887448767987
439411,0.9379423006174928
439412,0.8656011678911476
439413,0.0099547858544308
439414,0.1642034226269817
439415,0.0074367089816111
439416,0.0107244435849157
439417,0.0197980620304747
439418,0.1326203207894041
439419,0.0052338873968701
439420,0.5151669912207283
439421,0.38282345535041
439422,0.0135289436969539
