id,PitNextLap
439140,0.00922786561159172
439141,0.022288240607358574
439142,0.008581533833692761
439143,0.2793304578366467
439144,0.8382471212044516
439145,0.34413001232449775
439146,0.0022501543665223787
439147,0.006791012547927107
439148,0.015132970028454509
439149,0.0031224185487543645
439150,0.8215907306664665
439151,0.0083503084008111
439152,0.024261585128417168
439153,0.0017285845755430928
439154,0.00270628782227335
439155,0.9690111412219088
439156,0.005479870806653456
439157,0.02119151999540519
439158,0.013633118118639456
439159,0.31820029221323254
439160,0.5816777184886569
439161,0.004157437271082758
439162,0.010545690378851957
439163,0.9098704474709522
439164,0.8293365673034213
439165,0.00193327705730465
439166,0.0028822530914467464
439167,0.0010496548673528678
439168,0.0029828961551839534
439169,0.008692585788734811
439170,0.002663077756850311
439171,0.8093916440079094
439172,0.0006498025522995035
439173,0.4728243091815351
439174,0.605392543788024
439175,0.9715832962630205
439176,0.05111308476472217
439177,0.015380942875762292
439178,0.000437882890233975
439179,0.0036064820409205467
439180,0.4969346470072331
439181,0.37161367834327924
439182,0.013426847811620297
439183,0.01405642823007686
439184,0.0573285136746167
439185,0.00545524192905056
439186,0.0025740827916758712
439187,0.0032066116768033033
439188,0.0073220470951478635
439189,0.0017339672071057213
439190,0.0030275908978784787
439191,0.6621066484613233
439192,0.0054271163829076215
439193,0.02129271464849132
439194,0.006620559282817499
439195,0.006358757884905567
439196,0.02369755764836314
439197,0.026132192840097525
439198,0.004165407816474593
439199,0.8155516865877461
439200,0.005656035173740988
439201,0.7986163336873062
439202,0.010614834146925451
439203,0.0027831582357119534
439204,0.0006823542731100321
439205,0.0011790305573321784
439206,0.9741147619171966
439207,0.007293733826634352
439208,0.008128505512064203
439209,0.008919249888393151
439210,0.062392181958422284
439211,0.03500655492630731
439212,0.0068449741514826955
439213,0.008575298902671958
439214,0.02542247982991287
439215,0.002135115103284718
439216,0.0015887624138997106
439217,0.33887550262260435
439218,0.0023832160431350967
439219,0.9517588961188642
439220,0.02094221593190741
439221,0.49639047299320466
439222,0.00131707907215615
439223,0.02320996311619778
439224,0.7985428006694946
439225,0.024020077990429513
439226,0.9681760054360553
439227,0.005891627896219867
439228,0.029166841334401724
439229,0.15975070706304267
439230,0.55126164123404
439231,0.010703196975686296
439232,0.0032904962592974893
439233,0.009891032392934217
439234,0.05167449188094661
439235,0.0033566184010846104
439236,0.18997263961209554
439237,0.9046680824706708
439238,0.8324176683021787
439239,0.7411997451170088
439240,0.014296484181342287
439241,0.002646425751533753
439242,0.00690332587969936
439243,0.0006168608969452856
439244,0.004081009746067054
439245,0.7738576115800689
439246,0.0013815092884369535
439247,0.8582830869573
439248,0.004068716774917186
439249,0.002839684712852546
439250,0.006739172774323372
439251,0.31734341464564464
439252,0.31460060219578084
439253,0.0023942554364608606
439254,0.01223013152117317
439255,0.008056628493642273
439256,0.033380021099559294
439257,0.044371585545265345
439258,0.000997462935995868
439259,0.00684530283323831
439260,0.0005508864989045357
439261,0.027065290896874792
439262,0.19740341677824266
439263,0.00135509569009255
439264,0.9358236982298952
439265,0.19181112608994053
439266,0.008953682010566505
439267,0.02072710035456962
439268,0.008928290788155093
439269,0.0004831620606718571
439270,0.04032413306425
439271,0.001241310783765932
439272,0.01054547873931283
439273,0.13588637761794284
439274,0.0371628354814321
439275,0.8032958893026145
439276,0.002590165221517314
439277,0.38822437993780523
439278,0.32163600548323606
439279,0.007615706987524992
439280,0.0022726134572754676
439281,0.004530484851423696
439282,0.6437518058566375
439283,0.007102364712149469
439284,0.011114719238294123
439285,0.013611093264401568
439286,0.0026288386439865677
439287,0.002140934059929368
439288,0.31354509364316674
439289,0.0006857498976280714
439290,0.0031704210627483353
439291,0.009984546998049614
439292,0.02155292483654068
439293,0.003431066184137332
439294,0.8991847118291908
439295,0.974158007525704
439296,0.0655373133065057
439297,0.9218172932040845
439298,0.0040443776924901425
439299,0.05251851857822954
439300,0.5551136215855315
439301,0.0015703860292821002
439302,0.00833517763392496
