id,PitNextLap
439140,0.007566766587129196
439141,0.020769283412977096
439142,0.007552043502671366
439143,0.29555376208355777
439144,0.8237314658859538
439145,0.35443705536111836
439146,0.001603694095741618
439147,0.006108137252033519
439148,0.013763997125698344
439149,0.0027837811839748
439150,0.7717693718699176
439151,0.006200348066814406
439152,0.02418915118240193
439153,0.001206505560452942
439154,0.0022571130438049964
439155,0.9658553786619061
439156,0.004752601416195948
439157,0.020371345549433796
439158,0.011677239219753962
439159,0.2921152059682791
439160,0.5590439013442307
439161,0.00328656885589967
439162,0.008319791291671793
439163,0.904702897939448
439164,0.7845897863399405
439165,0.001218671800017756
439166,0.002050855435067042
439167,0.0008333894755890581
439168,0.002705647420874604
439169,0.006906475857178236
439170,0.0020823201557948843
439171,0.8014537909431176
439172,0.0007871567119493559
439173,0.4770509868709941
439174,0.5852857929821437
439175,0.9661504802440576
439176,0.051068839477360725
439177,0.013776921743611103
439178,0.000413689586716302
439179,0.002581839674799016
439180,0.4781912999526084
439181,0.3500978851579494
439182,0.01298507763845564
439183,0.011722144915882023
439184,0.05152265104713731
439185,0.005783273841848636
439186,0.002091127101429468
439187,0.002193778543987506
439188,0.00576777936746759
439189,0.001182592777345344
439190,0.002677171389814512
439191,0.645419699929749
439192,0.004022050476709052
439193,0.017738460362327894
439194,0.005773950831728888
439195,0.004880606037445604
439196,0.025587808162406255
439197,0.02174860402570672
439198,0.0031169161181911903
439199,0.8097256076192857
439200,0.005204964692265796
439201,0.7991946582133722
439202,0.009819129689504887
439203,0.001999221221050318
439204,0.000613332456208686
439205,0.000914837365484834
439206,0.9711836956868718
439207,0.006267243461725626
439208,0.00607979504479934
439209,0.007021461461956362
439210,0.053202401194190015
439211,0.033448338777083524
439212,0.00492705573518511
439213,0.00728184029517698
439214,0.023655851734230415
439215,0.0016887946879963578
439216,0.001262689594439916
439217,0.3411573336407132
439218,0.002046123654808946
439219,0.9525486144702388
439220,0.01814540626654233
439221,0.46194719572250376
439222,0.001258599401881204
439223,0.02109458732560227
439224,0.7780981694329994
439225,0.019424686792547816
439226,0.9453226192548707
439227,0.005304583813476382
439228,0.02429854165269094
439229,0.1609185676614743
439230,0.5223437393423388
439231,0.007996354771988068
439232,0.002402885743546492
439233,0.008443145955413156
439234,0.05094959791310909
439235,0.0028037755391727656
439236,0.17584840480987424
439237,0.9055137810761581
439238,0.8170112075247147
