id,PitNextLap
439140,0.016215468399068234
439141,0.022550641241750376
439142,0.0133172757342927
439143,0.517944828793921
439144,0.9468973840746548
439145,0.39431511335039304
439146,0.002768498620961628
439147,0.013269713810820583
439148,0.03633078047181698
439149,0.0032371974321731643
439150,0.9347792763053342
439151,0.01894394519690943
439152,0.04178490617097081
439153,0.0038649878775050507
439154,0.0033946409698348973
439155,0.9865023954879513
439156,0.007988749219426779
439157,0.03143225241062116
439158,0.031209092359830676
439159,0.6090698529352216
439160,0.7562499157133447
439161,0.0023481685015350104
439162,0.011098809944854857
439163,0.9609162038733006
439164,0.9009097352020298
439165,0.0022412980709310766
439166,0.005232087345516923
439167,0.0019024297216017252
439168,0.0021568538065037555
439169,0.012554017415707108
439170,0.0032738916354806188
439171,0.9380842611250733
439172,0.001080512378718691
439173,0.7195198295218685
439174,0.9173712033603152
439175,0.9872288861422037
439176,0.07889474572343563
439177,0.034792793076068786
439178,0.0005659321647004144
439179,0.0032832303695439213
439180,0.7574333911096962
439181,0.523517192001723
439182,0.02429792175337663
439183,0.019188295408060756
439184,0.18660663191355742
439185,0.010975417280687513
439186,0.0060830724440779065
439187,0.005048816843745237
439188,0.011902440883482789
439189,0.003947706847491952
439190,0.00341492766869725
439191,0.8350902906465831
439192,0.009489472249598313
439193,0.058033860781200215
439194,0.010508600503572753
439195,0.015146249267188105
439196,0.0477267559268027
439197,0.06524294596773704
439198,0.005350827857103014
439199,0.8791494812726415
439200,0.0107142126664397
439201,0.8976271340114006
439202,0.021970381354257815
439203,0.002574516212496249
439204,0.0009501189197607312
439205,0.0009459170649522079
439206,0.9911228842508659
439207,0.007547506932406203
439208,0.03038148267099086
439209,0.019076401570809493
439210,0.1339665752906397
439211,0.07197416160897514
439212,0.009133058659519099
439213,0.01568177061837561
439214,0.05197431353338
439215,0.002653661555955821
439216,0.003180723606325205
439217,0.4869222716839242
439218,0.006982762071931503
439219,0.9844556388324481
439220,0.04613746146187338
439221,0.6608526890881132
439222,0.0020724889783993146
439223,0.029611050300485685
439224,0.885472552061297
439225,0.06362284837123258
439226,0.9561784938571236
439227,0.009101620763654176
439228,0.05428675503055741
439229,0.25705842255757255
439230,0.8686606102424977
439231,0.01714395688592259
439232,0.005570716053950963
439233,0.01250206282820822
439234,0.08329662012122363
439235,0.0013165700666327618
439236,0.40118621777600816
439237,0.971765921776397
439238,0.9386586043000262
439239,0.9220717688000983
439240,0.03484273606818862
439241,0.00441542683639049
439242,0.01173960907503635
439243,0.001874583421992774
439244,0.01089762570002182
439245,0.887532676199587
439246,0.0033424359145373343
