id,PitNextLap
439140,0.01816431618872767
439141,0.020607152183070982
439142,0.012100943011554219
439143,0.4852613169472819
439144,0.9435884693062586
439145,0.5126715105747772
439146,0.0031966671798212146
439147,0.018901685597406192
439148,0.03419320699918198
439149,0.00471444723312891
439150,0.9265113181902949
439151,0.011979937214275269
439152,0.0445380316017257
439153,0.0034856064306567885
439154,0.0038907450093417016
439155,0.985421710278626
439156,0.00802687956722707
439157,0.03751410057679055
439158,0.038891983166662654
439159,0.6106724872656132
439160,0.7769480363204784
439161,0.002237697040959457
439162,0.016466522901875436
439163,0.9599270758035277
439164,0.9025302292630388
439165,0.0025894006403730063
439166,0.006399525245401903
439167,0.00228152690124373
439168,0.0023297266335143884
439169,0.01522443635190456
439170,0.00358450631773652
439171,0.9330675253935968
439172,0.0013947056963446627
439173,0.7101332336287128
439174,0.9272166708156648
439175,0.9850568438825177
439176,0.09881375796534166
439177,0.03265107077362564
439178,0.0005939420688367997
439179,0.0031615683827394755
439180,0.784429615503573
439181,0.5272711973367469
439182,0.024236654879311686
439183,0.020649944623730404
439184,0.1661628271534892
439185,0.01795125574150531
439186,0.005288247632582595
439187,0.004434199432248448
439188,0.012982760737181508
439189,0.003986993272476196
439190,0.003885785936279902
439191,0.8394700013257765
439192,0.008584378140663478
439193,0.05284554377353218
439194,0.013818586570501045
439195,0.017398288204092182
439196,0.039110992190702513
439197,0.07023314869585874
439198,0.004958042552291985
439199,0.8847070260876471
439200,0.012593151249672845
439201,0.8765675409969834
439202,0.027374305931182532
439203,0.002298335375678575
439204,0.0015109754770037788
439205,0.0010809638933761128
439206,0.9916185090805313
439207,0.008391679824972374
439208,0.024917123771870376
439209,0.023292668780295147
439210,0.14483654747177582
439211,0.07729018949721506
439212,0.008669447110262095
439213,0.018528099378633468
439214,0.05000960043544167
439215,0.002517086001458012
439216,0.0035160662170388656
439217,0.5039980285538334
439218,0.006399598255063655
439219,0.9819172356281097
439220,0.05291798616726848
439221,0.6789363773697482
439222,0.0021759225157524467
439223,0.04242579563178799
439224,0.8830334800305434
439225,0.05857866731404482
439226,0.9489567521552169
439227,0.008673210524139266
439228,0.05405572107164838
439229,0.26156178183323187
439230,0.8687025228116609
439231,0.01684153478979244
439232,0.005727274683377696
439233,0.012273883196048024
439234,0.09394547824970502
439235,0.0016265426315724013
439236,0.4082159011203333
439237,0.972463931148389
439238,0.9374758031972494
439239,0.9359862212951486
439240,0.026533474125575163
439241,0.0038381621761387225
439242,0.011641442518698048
439243,0.0016850787215185307
439244,0.01345918919249205
439245,0.8919156826808237
439246,0.0035905664343210035
439247,0.9550322924089356
439248,0.010959891315163355
439249,0.00444615559713139
439250,0.009793047063521406
439251,0.6375637791149705
439252,0.501740729701302
439253,0.004303337875593718
439254,0.023867989025608615
