id,PitNextLap
439140,0.01093258978347046
439141,0.13939946232899855
439142,0.016168072736991432
439143,0.62476514151434
439144,0.9385123942005689
439145,0.7282235390340001
439146,0.0033542365693341354
439147,0.006417437163418706
439148,0.03024269647610487
439149,0.003758369619856435
439150,0.925749630200273
439151,0.006967415314302175
439152,0.0539251863472678
439153,0.0010833598347338334
439154,0.0020155878164688245
439155,0.9471192747657234
439156,0.011113643811352318
439157,0.05264535769387352
439158,0.024131198380943124
439159,0.7343685218470687
439160,0.8702613159307234
439161,0.0032937953835125234
439162,0.02940002176873674
439163,0.9420656372677735
439164,0.9241632970457162
439165,0.0010255924980321113
439166,0.004262538366146245
439167,0.0008051414624505203
439168,0.004004650622372745
439169,0.0075862946203365395
439170,0.002101342089988192
439171,0.9271610018364098
439172,0.0009013089392864224
439173,0.83764479414909
439174,0.8643340130916607
439175,0.947112271219124
439176,0.13645307877208598
439177,0.03321165592414276
439178,0.0003175859211295184
439179,0.0059914454925895895
439180,0.7853128636791601
439181,0.6205165667409225
439182,0.020881113497769714
439183,0.028953607284596037
439184,0.10092228537505707
439185,0.014994187443501856
439186,0.0016575738300951817
439187,0.0037216757447342693
439188,0.006907573862529077
439189,0.001746229083066015
439190,0.0018369345863311023
439191,0.8794450850822674
439192,0.004649079726327099
439193,0.02518535364238052
439194,0.00758441504699809
439195,0.005423563533215488
439196,0.15542029898909926
439197,0.03692095823433125
439198,0.005088533470253899
439199,0.9217869503951523
439200,0.009006447495211728
439201,0.9192432400160013
439202,0.027581166439752464
439203,0.003266072640291899
439204,0.00034767175227139305
439205,0.001324308752960745
439206,0.9467403866782957
439207,0.006219923202614855
439208,0.008568469706470294
439209,0.016566024957315618
439210,0.08869222876045013
439211,0.04768784490262485
439212,0.008828836966751427
439213,0.00969827156298728
439214,0.04910021880659337
439215,0.0020419229797170374
439216,0.0012709980496988342
439217,0.6901318872194772
439218,0.0032028474986122327
439219,0.9434195253971867
439220,0.04021178012200389
439221,0.8317754938934117
439222,0.0007322983638333248
439223,0.027111229472164322
439224,0.9245997446566739
439225,0.054648016812174294
439226,0.947211395872847
439227,0.00617552627018538
439228,0.05661768035379007
439229,0.3573261553249592
439230,0.8387002229957755
439231,0.013089931893707272
439232,0.004140107349759968
439233,0.012210688535227906
439234,0.14243193770283005
439235,0.012676922396620613
439236,0.4505257835042645
439237,0.9397199168176138
439238,0.924502244385198
439239,0.9099024115166645
439240,0.02372875267822573
439241,0.006081699837282424
439242,0.013247900794556032
439243,0.0008367875382306893
439244,0.005080000146880013
439245,0.9236128918445433
439246,0.0026546836764756404
439247,0.9298450670359739
439248,0.0026404961224481705
439249,0.0018409399547577097
439250,0.028209349886747247
439251,0.680004524337995
439252,0.7195804399532278
439253,0.0023933160458618234
439254,0.019437774755892756
439255,0.022824935834921425
439256,0.09578686777071882
439257,0.07251045157296673
439258,0.0011650522990080767
439259,0.019953514397190765
439260,0.001084975531884312
439261,0.043700072835824826
439262,0.5374582877320164
439263,0.0010005665426656974
439264,0.9407980427155974
439265,0.382097918921651
439266,0.05043890404647156
439267,0.02080770191016793
439268,0.010675228664583812
439269,0.001004896334641628
439270,0.07498087789375259
439271,0.002170428510888588
439272,0.015519450447574705
439273,0.4596995337643657
439274,0.07849032264422036
439275,0.939421080889949
439276,0.003128901802832806
439277,0.7252723894965538
439278,0.6223026307670717
439279,0.0221433428787159
439280,0.001337045808928366
439281,0.020139508952065587
439282,0.8870415398074416
439283,0.006918475841252724
439284,0.017891862408012032
439285,0.0278068284525002
439286,0.0018027286849127513
439287,0.0033160877906413893
439288,0.6219442031899118
439289,0.0010580139933032205
439290,0.0029204154952169976
439291,0.017545547002593732
439292,0.03052723067744118
439293,0.0037173644933082574
439294,0.936880682618031
439295,0.9466262696222962
439296,0.15027118097027495
439297,0.9505295778681407
439298,0.004596707773885053
439299,0.0880243541504891
439300,0.8207129533678537
439301,0.003187695011392252
439302,0.015999461141214106
439303,0.0012360639374644907
439304,0.022575662758780618
439305,0.9202143022660153
439306,0.9331009630259474
439307,0.9306466214086043
439308,0.00150225449248106
439309,0.0020873063375162373
439310,0.03262061277865845
439311,0.036367941257021516
439312,0.0010196295768093683
439313,0.08388498397548358
439314,0.1204319773856951
439315,0.016295013789054732
439316,0.009498117433940415
439317,0.022026099892795886
439318,0.013921159491115878
439319,0.0006998893017418851
439320,0.023332114657615973
439321,0.9334933948187583
439322,0.7417414589033268
439323,0.09610245165550006
439324,0.009762153654644461
439325,0.0008091435960322271
439326,0.0014425760786637518
439327,0.009877742249666715
439328,0.011602798693263697
439329,0.010113727532969519
439330,0.016636271762182513
439331,0.0020198094243803508
439332,0.9458305941009505
439333,0.06331831652223385
439334,0.012430220080671697
439335,0.00034558154674076044
439336,0.9261846495327513
439337,0.000403782720098964
439338,0.030587397472670395
439339,0.23654395971392214
439340,0.9189938796331312
439341,0.16798539059625026
439342,0.940813984431876
439343,0.042681271699175724
439344,0.05065105871516332
439345,0.9475281196822448
439346,0.9176417834556068
439347,0.8814453271721655
439348,0.9016529918985339
439349,0.0027654674365196127
439350,0.0018893419288930516
439351,0.9121955775422884
439352,0.58910057907855
439353,0.7911767244097799
439354,0.0006879175207131789
439355,0.2868994048230072
439356,0.8758533032884583
439357,0.010859145711095846
439358,0.0017539728344090843
439359,0.8397357660066547
439360,0.011220325141610896
439361,0.0007989379668576625
439362,0.0039018776282633695
439363,0.9405206305329775
439364,0.0038800516119596624
439365,0.0028272850736996147
439366,0.016860337990575253
439367,0.8356191729467768
439368,0.008669729508789243
439369,0.02552088345792543
439370,0.19598709160002847
439371,0.9348464916926513
439372,0.923315035973765
439373,0.7124927269883479
439374,0.9244189528758765
439375,0.0060172353206360465
439376,0.7883831978090586
439377,0.6784231312804295
439378,0.0011620973009584645
439379,0.017313755670063102
439380,0.8966060592444126
439381,0.0026404470176026366
439382,0.12598436344912028
439383,0.8414595119238139
439384,0.12182519233228725
439385,0.8181558105069395
439386,0.14775956765162832
439387,0.0032806986235786716
439388,0.9255522819423903
439389,0.04640698559108424
439390,0.6082141182462294
439391,0.6460848642455206
439392,0.019599035125248798
439393,0.933153868095504
439394,0.28030632902223834
439395,0.021705164332890797
439396,0.006305207062627536
439397,0.19092319417447015
439398,0.18187688060270382
439399,0.010633970444425584
439400,0.00033106383888237154
439401,0.8576104812023128
439402,0.00281254149424668
439403,0.1835451169565664
439404,0.006531771899194907
439405,0.9240842026685928
439406,0.07054208235127139
439407,0.0011615645494102852
439408,0.0017617222287470936
439409,0.9474127621735323
439410,0.013852406885638699
439411,0.9390087041124279
439412,0.9349871210164775
439413,0.021749170915012286
439414,0.3306582597103565
439415,0.010123042290502543
439416,0.02567823580564682
439417,0.10193665388239145
439418,0.4236792808321676
439419,0.014067232441717755
439420,0.8266860935176144
439421,0.622175359245221
439422,0.0442118985974629
439423,0.5255709878271908
439424,0.4996728678027752
439425,0.016816893980004452
439426,0.02249341522243775
439427,0.9082787892833762
439428,0.4086033196968341
439429,0.013077468276240027
439430,0.93258228867185
439431,0.0348107318073455
439432,0.9194717154847244
439433,0.0012402842166779646
439434,0.028156949320401747
439435,0.012240835530474453
439436,0.005317806792852411
439437,0.9232529679012462
439438,0.9255802977114506
439439,0.021535705892464094
439440,0.8866094076725689
439441,0.0003964902678482519
439442,0.029682438167752213
439443,0.030801587542354413
439444,0.00245186740992263
439445,0.0007750289135353254
439446,0.05152535143788273
439447,0.19607456878725418
439448,0.8282399030205394
439449,0.002120233662272549
439450,0.005382806237548581
439451,0.0036638895514559447
439452,0.01421054295881816
439453,0.0010493698781485663
439454,0.8943619620089316
439455,0.04050249931449325
439456,0.019910938642842674
439457,0.007867006118464406
439458,0.004143349125926044
439459,0.8695752795550695
439460,0.5403139081634611
439461,0.004636995059416893
439462,0.3073473798929824
439463,0.02166027528464867
439464,0.47900828843452364
439465,0.9418286129162002
439466,0.846937408132142
439467,0.7050340971223479
439468,0.014384984659922074
439469,0.001539965733018325
439470,0.38203408103165365
439471,0.44988370702779973
439472,0.030692992737063145
439473,0.12064303886985975
439474,0.03750033405469866
439475,0.009181995083948272
439476,0.20802426459061793
439477,0.936063561392433
439478,0.1616154532176967
439479,0.3420977709997
439480,0.4554097172294915
439481,0.6151592190650308
439482,0.008816519191950116
439483,0.611479055590127
439484,0.7120816807295884
439485,0.003089223239142805
439486,0.6478281454737522
439487,0.0010354981176147998
439488,0.006851849597993453
439489,0.7106187424564688
439490,0.8932770478106152
439491,0.003690246248898
439492,0.803185920738017
439493,0.021083746554722324
439494,0.7346134504438326
439495,0.08599958976031834
439496,0.00933176267771604
439497,0.06727556655953593
439498,0.6544245908659388
439499,0.9471411711170651
439500,0.002515096180799337
439501,0.49000709150529836
439502,0.20566845284483287
439503,0.9046531868301172
439504,0.012224413286400993
439505,0.26750299773591485
439506,0.2743356065515747
439507,0.020448301729021068
439508,0.006733290452295905
439509,0.3504090759852889
439510,0.9220210297091029
439511,0.0017609814954839599
439512,0.0008490508721668294
439513,0.0016219489055034238
439514,0.9172910735176754
439515,0.9350358323357256
439516,0.9393741807619538
439517,0.015304069930939369
439518,0.005012312619675283
439519,0.0008468185313482804
439520,0.4463323790949582
439521,0.46509034235450075
439522,0.6805136689775095
439523,0.003925696128865888
439524,0.012066144237597366
439525,0.08439744032485257
439526,0.9359030849769704
439527,0.7753953280721172
439528,0.08436821456780756
439529,0.01009114378862086
439530,0.9327332638779144
439531,0.0014043405124800341
439532,0.0015869515412445993
439533,0.0005515536985324885
439534,0.05549290831863166
439535,0.01715442291455557
439536,0.5698741893067135
439537,0.896225299730432
439538,0.8361035962775833
439539,0.9212369400246133
439540,0.9406241769036439
439541,0.0006498021368992826
439542,0.002119838856137871
439543,0.0037138833546300123
439544,0.9015984584117415
439545,0.1864683015411424
439546,0.488441722605921
439547,0.06818949397921367
439548,0.05087083481191571
439549,0.5022563196351563
439550,0.0061534481172401045
439551,0.014433495956610214
439552,0.7304752054926194
439553,0.8883863127386311
439554,0.2950617817718611
439555,0.510518073720634
439556,0.9400050372480067
439557,0.892314247998855
439558,0.477622538976759
439559,0.9359863528507811
439560,0.6312216375883795
439561,0.9141614748783106
439562,0.019870577430506856
439563,0.1118265571358463
439564,0.009732589120830085
439565,0.7648908030375499
439566,0.7668953000843516
439567,0.0044323865734254364
439568,0.9321883186425836
439569,0.02061258631065115
439570,0.0009975812547608253
439571,0.9427577577375387
439572,0.2498383534990565
439573,0.008338628214677173
439574,0.7221625867560887
439575,0.0715261403202602
439576,0.7115266230113716
439577,0.009362563904422559
439578,0.9036287485749478
439579,0.13185481010886352
439580,0.008327867940330249
439581,0.006893010403792659
439582,0.05661659735582272
439583,0.027368514105992243
439584,0.24560317456124933
439585,0.009060246569333422
439586,0.0012523159616480727
439587,0.8768113872362812
439588,0.015159924552918546
439589,0.9428152579435871
439590,0.24816104417490306
439591,0.013029297038465797
439592,0.09713067935006625
439593,0.0019198579288724343
439594,0.9437186381178275
439595,0.7667571290730868
439596,0.008642285665604089
439597,0.00035078130535635765
439598,0.9052908344094046
439599,0.9198700570741559
439600,0.1610017525222932
439601,0.012354281697196713
439602,0.6064976820691249
439603,0.028817352419355766
439604,0.004334242085090159
439605,0.03319356805046781
439606,0.0005040038139750644
439607,0.945514489392711
439608,0.22456671874065257
439609,0.23102397983222808
439610,0.0055000441559369005
439611,0.002167141777218487
439612,0.030657166169661777
439613,0.06410550260785428
439614,0.10820530868307073
439615,0.002456767644615658
439616,0.0026433644456976325
439617,0.012642580238442055
439618,0.003985055576083781
439619,0.9451627216428241
439620,0.05638164551048874
439621,0.2509041231238638
439622,0.013775444585701412
439623,0.4469838595084317
439624,0.8812142562725674
439625,0.9380507865333615
439626,0.0015112307000639319
439627,0.8578573553982022
439628,0.38447959876251947
439629,0.6757518326134433
439630,0.005073149510717723
439631,0.00750173857352476
439632,0.08415619761773434
439633,0.37298697470337244
439634,0.1304392830168136
439635,0.3407303550900992
439636,0.9339056523247191
439637,0.013311331845369243
439638,0.001139188712928473
439639,0.6292546964528801
439640,0.003267988388450325
439641,0.9300423998641644
439642,0.09532301715677372
439643,0.0012428430590710681
439644,0.06490966625950101
439645,0.7709817540039685
439646,0.00018151313362404378
439647,0.9409815733073368
439648,0.9419235600565562
439649,0.009199488888730236
439650,0.8649524058111763
439651,0.0005085701012143211
439652,0.8115091622325581
439653,0.0009707410889757479
439654,0.7600546062920478
439655,0.0013599359412693856
439656,0.017398293292922078
439657,0.400314102694696
439658,0.3335208030288149
439659,0.001352119835508059
439660,0.03873795071211577
439661,0.9358133399302057
439662,0.15492892058318883
439663,0.015564314607616743
439664,0.618782623308694
439665,0.14004844332736688
439666,0.8545389659989745
439667,0.012772325527698372
439668,0.00017838859353607443
439669,0.0007076845481340278
439670,0.024265532817455537
439671,0.0012995073816461067
439672,0.02840219212438685
439673,0.0006219629953496218
439674,0.008170228316906445
439675,0.0156916498768515
439676,0.4067390244135972
439677,0.004621900876550534
439678,0.003466031605256252
439679,0.8818557885220625
439680,0.0013807165140836495
439681,0.002743383998905492
439682,0.0252532668656219
439683,0.0037262358057743926
439684,0.03039181052532157
439685,0.01693459008296412
439686,0.9445631245494722
439687,0.05339501830994827
439688,0.008296441739948146
439689,0.8156602711269881
439690,0.907787105809932
439691,0.12051013736608303
439692,0.057770608051988595
439693,0.011622114819271265
439694,0.020847875930479758
439695,0.006230736829015297
439696,0.8661080395878563
439697,0.8687654200724012
439698,0.21741714301076656
439699,0.06058292715543852
439700,0.8627614455830497
439701,0.9339105311714189
439702,0.8575955822174756
439703,0.0015326221414741351
439704,0.00040234416025820044
439705,0.018783491965170054
439706,0.0024897716351287855
439707,0.021609696396412796
439708,0.0018586195949417347
439709,0.8122920872480838
439710,0.8030298511280793
439711,0.026426404065304533
439712,0.06833477175033559
439713,0.7163346512352567
439714,0.7500050433232206
439715,0.0036472735787144747
439716,0.8143817438873465
439717,0.08930392719969772
439718,0.027710179534802634
439719,0.017939139034618808
439720,0.2145054534541652
439721,0.005239460665081996
439722,0.052795950384575074
439723,0.064271523210925
439724,0.0004279235218631269
439725,0.0021621305594829387
439726,0.0004927064049450226
439727,0.11948489064867543
439728,0.16561030435915847
439729,0.7553184585499652
439730,0.9135405629030744
439731,0.034489801442150594
439732,0.10447870498682539
439733,0.0036749504758499703
439734,0.006305607370731615
439735,0.9460336808283566
439736,0.3342490593570865
439737,0.9228778181102054
439738,0.945184229029987
439739,0.10567214062871348
439740,0.0030458877638449523
439741,0.37240917940130436
439742,0.78632048813778
439743,0.9401712407983729
439744,0.0019370263333432882
439745,0.9192558881389571
439746,0.0037948966620422043
439747,0.40968534719123123
439748,0.03332518555409354
439749,0.028216890519010468
439750,0.12657478249740392
439751,0.0036056877876329044
439752,0.0022219289160658167
439753,0.25730557197652504
439754,0.2671185798381513
439755,0.005817848449951082
439756,0.009011865977578816
439757,0.0811711805581744
439758,0.8245651926123511
439759,0.03313804197414952
439760,0.00511163129098326
439761,0.026587128494478463
439762,0.06926014851876941
439763,0.832183655302395
439764,0.11711055614400628
439765,0.916438461118373
439766,0.019425147750178028
439767,0.0007581630634685446
439768,0.08838670785345432
439769,0.004283292561457791
439770,0.9422586297667183
439771,0.001759017380926317
439772,0.925496292516624
439773,0.8228561197791762
439774,0.0693606982972156
439775,0.002045544917203273
439776,0.002068014886961565
439777,0.017954334958205764
439778,0.030875557303699928
439779,0.09159335466946837
439780,0.942777761996735
439781,0.8692171812346481
439782,0.016903544080358192
439783,0.0025750994460613085
439784,0.9260644234801744
439785,0.598811125598542
439786,0.0030944779598982147
439787,0.17630024036823205
439788,0.3918495462575
439789,0.3945339443830173
439790,0.02129436048197368
439791,0.10206706291292415
439792,0.0033433065052009157
439793,0.0027550571219507104
439794,0.5021242063869162
439795,0.8659933509698178
439796,0.8961808820160172
439797,0.06851663866115539
439798,0.0016416513465504709
439799,0.9266437049259717
439800,0.9129268507516174
439801,0.05570061823083343
439802,0.003395125488272647
439803,0.935974535157137
439804,0.005365041177732567
439805,0.6017391589477291
439806,0.4739818474979866
439807,0.020142231609856984
439808,0.16213282452291436
439809,0.010953827018348702
439810,0.0026327039417499746
439811,0.004578072639610514
439812,0.015458447152008536
439813,0.9269418607998716
439814,0.9009564745495753
439815,0.8017503328315325
439816,0.001489262084271209
439817,0.7395203095665938
439818,0.026681248087438186
439819,0.570104293579913
439820,0.12064966133314582
439821,0.0025154716091967256
439822,0.7613114815550405
439823,0.052516309278008835
439824,0.7952348991403316
439825,0.9315877790274276
439826,0.027134440173832312
439827,0.009304022088057584
439828,0.9384084121061899
439829,0.055132634007073494
439830,0.005184595631759764
439831,0.000549744282899288
439832,0.9479639652022668
439833,0.010036121088973584
439834,0.011120538086512687
439835,0.009147698553426226
439836,0.92514281855745
439837,0.01765174458397356
439838,0.0009877988270636485
439839,0.004128683142553791
439840,0.0010306996753304423
439841,0.9458730001574147
439842,0.9280164726561457
439843,0.9445483728415301
439844,0.013929218771037213
439845,0.002700501722530866
439846,0.0045533388877975235
439847,0.08269823809894439
439848,0.04764586102517541
439849,0.000927628990570671
439850,0.0035378844376434218
439851,0.8334645858403665
439852,0.002221465047866125
439853,0.20737106308607461
439854,0.31748659248450456
439855,0.01840214385718554
439856,0.028277749364776908
439857,0.001878007588178945
439858,0.0009833929579452013
439859,0.009163493749558216
439860,0.025178244245186797
439861,0.921989692169522
439862,0.13299006348365183
439863,0.893019689335382
439864,0.8920939059985571
439865,0.9321222105077707
439866,0.0034658394976087147
